20:06:05.418 WARN  ~~ LOOPS: 13. ENTITY #: 477//78. VIEW #: 1. BACKLOGGED :: 139.154%! ~~ 
21:35:59.150 WARN  ~~ LOOPS: 13. ENTITY #: 485//153. VIEW #: 3. BACKLOGGED :: 129.692%! ~~ 
21:35:59.150 WARN  Total activation time: 90 
21:35:59.151 WARN  Total collision time: 36 
21:35:59.165 WARN  Total cycle time: 436 
21:35:59.171 WARN  Total player update time: 73 
21:35:59.171 WARN  Total lb+minimap processing time: 141 
21:35:59.172 WARN  Total entity physics calculation time: 67 
21:35:59.172 WARN  Total entity life+thought cycle time: 172 
21:35:59.191 WARN  Total entity selfie-taking time: 42 
21:35:59.191 WARN  Total time: 1057 
21:36:00.210 WARN  ~~ LOOPS: 12. ENTITY #: 495//149. VIEW #: 3. BACKLOGGED :: 141.500%! ~~ 
21:36:00.210 WARN  Total activation time: 65 
21:36:00.210 WARN  Total collision time: 21 
21:36:00.211 WARN  Total cycle time: 480 
21:36:00.211 WARN  Total player update time: 66 
21:36:00.211 WARN  Total lb+minimap processing time: 67 
21:36:00.211 WARN  Total entity physics calculation time: 46 
21:36:00.211 WARN  Total entity life+thought cycle time: 219 
21:36:00.211 WARN  Total entity selfie-taking time: 22 
21:36:00.211 WARN  Total time: 986 
21:36:01.492 WARN  ~~ LOOPS: 8. ENTITY #: 499//156. VIEW #: 3. BACKLOGGED :: 287.625%! ~~ 
21:36:01.492 WARN  Total activation time: 65 
21:36:01.492 WARN  Total collision time: 53 
21:36:01.492 WARN  Total cycle time: 649 
21:36:01.492 WARN  Total player update time: 50 
21:36:01.492 WARN  Total lb+minimap processing time: 158 
21:36:01.492 WARN  Total entity physics calculation time: 58 
21:36:01.492 WARN  Total entity life+thought cycle time: 454 
21:36:01.492 WARN  Total entity selfie-taking time: 61 
21:36:01.493 WARN  Total time: 1548 
21:36:02.494 WARN  ~~ LOOPS: 8. ENTITY #: 510//167. VIEW #: 3. BACKLOGGED :: 237.375%! ~~ 
21:36:02.494 WARN  Total activation time: 73 
21:36:02.494 WARN  Total collision time: 29 
21:36:02.494 WARN  Total cycle time: 531 
21:36:02.494 WARN  Total player update time: 50 
21:36:02.494 WARN  Total lb+minimap processing time: 44 
21:36:02.494 WARN  Total entity physics calculation time: 50 
21:36:02.494 WARN  Total entity life+thought cycle time: 169 
21:36:02.494 WARN  Total entity selfie-taking time: 75 
21:36:02.495 WARN  Total time: 1021 
21:36:03.759 WARN  ~~ LOOPS: 9. ENTITY #: 519//174. VIEW #: 3. BACKLOGGED :: 233.333%! ~~ 
21:36:03.759 WARN  Total activation time: 82 
21:36:03.759 WARN  Total collision time: 77 
21:36:03.759 WARN  Total cycle time: 541 
21:36:03.759 WARN  Total player update time: 121 
21:36:03.760 WARN  Total lb+minimap processing time: 157 
21:36:03.760 WARN  Total entity physics calculation time: 130 
21:36:03.760 WARN  Total entity life+thought cycle time: 217 
21:36:03.760 WARN  Total entity selfie-taking time: 48 
21:36:03.760 WARN  Total time: 1373 
21:36:04.937 WARN  ~~ LOOPS: 7. ENTITY #: 529//181. VIEW #: 3. BACKLOGGED :: 237.429%! ~~ 
21:36:04.937 WARN  Total activation time: 66 
21:36:04.937 WARN  Total collision time: 18 
21:36:04.938 WARN  Total cycle time: 470 
21:36:04.938 WARN  Total player update time: 121 
21:36:04.938 WARN  Total lb+minimap processing time: 104 
21:36:04.938 WARN  Total entity physics calculation time: 88 
21:36:04.938 WARN  Total entity life+thought cycle time: 237 
21:36:04.938 WARN  Total entity selfie-taking time: 23 
21:36:04.938 WARN  Total time: 1127 
21:36:05.997 WARN  ~~ LOOPS: 14. ENTITY #: 541//197. VIEW #: 3. BACKLOGGED :: 115.500%! ~~ 
21:36:05.997 WARN  Total activation time: 48 
21:36:05.997 WARN  Total collision time: 13 
21:36:05.997 WARN  Total cycle time: 478 
21:36:05.997 WARN  Total player update time: 77 
21:36:05.997 WARN  Total lb+minimap processing time: 49 
21:36:05.997 WARN  Total entity physics calculation time: 22 
21:36:05.998 WARN  Total entity life+thought cycle time: 234 
21:36:05.998 WARN  Total entity selfie-taking time: 20 
21:36:05.998 WARN  Total time: 941 
21:36:08.160 WARN  ~~ LOOPS: 13. ENTITY #: 564//220. VIEW #: 3. BACKLOGGED :: 133.846%! ~~ 
21:36:08.160 WARN  Total activation time: 66 
21:36:08.160 WARN  Total collision time: 30 
21:36:08.160 WARN  Total cycle time: 484 
21:36:08.173 WARN  Total player update time: 72 
21:36:08.174 WARN  Total lb+minimap processing time: 58 
21:36:08.175 WARN  Total entity physics calculation time: 57 
21:36:08.175 WARN  Total entity life+thought cycle time: 225 
21:36:08.179 WARN  Total entity selfie-taking time: 44 
21:36:08.179 WARN  Total time: 1036 
21:36:09.350 WARN  ~~ LOOPS: 15. ENTITY #: 566//233. VIEW #: 3. BACKLOGGED :: 106.000%! ~~ 
21:36:09.351 WARN  Total activation time: 82 
21:36:09.353 WARN  Total collision time: 53 
21:36:09.353 WARN  Total cycle time: 395 
21:36:09.369 WARN  Total player update time: 92 
21:36:09.369 WARN  Total lb+minimap processing time: 128 
21:36:09.369 WARN  Total entity physics calculation time: 37 
21:36:09.369 WARN  Total entity life+thought cycle time: 188 
21:36:09.369 WARN  Total entity selfie-taking time: 21 
21:36:09.369 WARN  Total time: 996 
21:36:10.655 WARN  ~~ LOOPS: 12. ENTITY #: 573//243. VIEW #: 3. BACKLOGGED :: 136.000%! ~~ 
21:36:10.656 WARN  Total activation time: 75 
21:36:10.661 WARN  Total collision time: 24 
21:36:10.662 WARN  Total cycle time: 445 
21:36:10.662 WARN  Total player update time: 70 
21:36:10.663 WARN  Total lb+minimap processing time: 207 
21:36:10.663 WARN  Total entity physics calculation time: 47 
21:36:10.664 WARN  Total entity life+thought cycle time: 210 
21:36:10.705 WARN  Total entity selfie-taking time: 58 
21:36:10.706 WARN  Total time: 1136 
21:36:11.962 WARN  ~~ LOOPS: 6. ENTITY #: 574//250. VIEW #: 3. BACKLOGGED :: 326.500%! ~~ 
21:36:11.962 WARN  Total activation time: 128 
21:36:11.963 WARN  Total collision time: 14 
21:36:11.969 WARN  Total cycle time: 510 
21:36:11.970 WARN  Total player update time: 238 
21:36:11.971 WARN  Total lb+minimap processing time: 215 
21:36:11.979 WARN  Total entity physics calculation time: 50 
21:36:11.979 WARN  Total entity life+thought cycle time: 131 
21:36:11.980 WARN  Total entity selfie-taking time: 118 
21:36:11.981 WARN  Total time: 1404 
21:36:13.114 WARN  ~~ LOOPS: 6. ENTITY #: 573//247. VIEW #: 3. BACKLOGGED :: 343.500%! ~~ 
21:36:13.114 WARN  Total activation time: 94 
21:36:13.115 WARN  Total collision time: 21 
21:36:13.115 WARN  Total cycle time: 572 
21:36:13.115 WARN  Total player update time: 78 
21:36:13.115 WARN  Total lb+minimap processing time: 131 
21:36:13.115 WARN  Total entity physics calculation time: 69 
21:36:13.115 WARN  Total entity life+thought cycle time: 300 
21:36:13.115 WARN  Total entity selfie-taking time: 82 
21:36:13.115 WARN  Total time: 1347 
21:36:14.224 WARN  ~~ LOOPS: 8. ENTITY #: 573//252. VIEW #: 3. BACKLOGGED :: 240.375%! ~~ 
21:36:14.233 WARN  Total activation time: 79 
21:36:14.234 WARN  Total collision time: 61 
21:36:14.234 WARN  Total cycle time: 501 
21:36:14.235 WARN  Total player update time: 114 
21:36:14.235 WARN  Total lb+minimap processing time: 108 
21:36:14.236 WARN  Total entity physics calculation time: 30 
21:36:14.236 WARN  Total entity life+thought cycle time: 248 
21:36:14.241 WARN  Total entity selfie-taking time: 55 
21:36:14.241 WARN  Total time: 1196 
21:36:15.308 WARN  ~~ LOOPS: 13. ENTITY #: 561//244. VIEW #: 3. BACKLOGGED :: 143.308%! ~~ 
21:36:15.308 WARN  Total activation time: 81 
21:36:15.308 WARN  Total collision time: 54 
21:36:15.309 WARN  Total cycle time: 486 
21:36:15.309 WARN  Total player update time: 83 
21:36:15.309 WARN  Total lb+minimap processing time: 47 
21:36:15.310 WARN  Total entity physics calculation time: 46 
21:36:15.310 WARN  Total entity life+thought cycle time: 216 
21:36:15.310 WARN  Total entity selfie-taking time: 30 
21:36:15.311 WARN  Total time: 1043 
21:36:16.604 WARN  ~~ LOOPS: 16. ENTITY #: 554//233. VIEW #: 3. BACKLOGGED :: 105.750%! ~~ 
21:36:16.604 WARN  Total activation time: 107 
21:36:16.604 WARN  Total collision time: 58 
21:36:16.604 WARN  Total cycle time: 399 
21:36:16.604 WARN  Total player update time: 52 
21:36:16.604 WARN  Total lb+minimap processing time: 161 
21:36:16.604 WARN  Total entity physics calculation time: 36 
21:36:16.604 WARN  Total entity life+thought cycle time: 165 
21:36:16.604 WARN  Total entity selfie-taking time: 51 
21:36:16.604 WARN  Total time: 1029 
21:36:17.606 WARN  ~~ LOOPS: 9. ENTITY #: 547//226. VIEW #: 3. BACKLOGGED :: 192.333%! ~~ 
21:36:17.607 WARN  Total activation time: 107 
21:36:17.607 WARN  Total collision time: 51 
21:36:17.608 WARN  Total cycle time: 419 
21:36:17.609 WARN  Total player update time: 94 
21:36:17.609 WARN  Total lb+minimap processing time: 38 
21:36:17.610 WARN  Total entity physics calculation time: 12 
21:36:17.610 WARN  Total entity life+thought cycle time: 166 
21:36:17.611 WARN  Total entity selfie-taking time: 32 
21:36:17.611 WARN  Total time: 919 
21:36:47.749 WARN  ~~ LOOPS: 12. ENTITY #: 472//120. VIEW #: 3. BACKLOGGED :: 129.250%! ~~ 
21:36:47.749 WARN  Total activation time: 31 
21:36:47.749 WARN  Total collision time: 8 
21:36:47.749 WARN  Total cycle time: 478 
21:36:47.749 WARN  Total player update time: 105 
21:36:47.749 WARN  Total lb+minimap processing time: 83 
21:36:47.749 WARN  Total entity physics calculation time: 183 
21:36:47.749 WARN  Total entity life+thought cycle time: 70 
21:36:47.749 WARN  Total entity selfie-taking time: 18 
21:36:47.749 WARN  Total time: 976 
21:37:09.695 WARN  ~~ LOOPS: 10. ENTITY #: 480//76. VIEW #: 2. BACKLOGGED :: 187.800%! ~~ 
21:37:09.695 WARN  Total activation time: 86 
21:37:09.695 WARN  Total collision time: 20 
21:37:09.695 WARN  Total cycle time: 520 
21:37:09.695 WARN  Total player update time: 72 
21:37:09.695 WARN  Total lb+minimap processing time: 82 
21:37:09.695 WARN  Total entity physics calculation time: 118 
21:37:09.695 WARN  Total entity life+thought cycle time: 201 
21:37:09.695 WARN  Total entity selfie-taking time: 62 
21:37:09.695 WARN  Total time: 1161 
21:37:19.250 WARN  ~~ LOOPS: 11. ENTITY #: 499//189. VIEW #: 2. BACKLOGGED :: 111.273%! ~~ 
21:37:19.250 WARN  Total activation time: 90 
21:37:19.253 WARN  Total collision time: 25 
21:37:19.255 WARN  Total cycle time: 293 
21:37:19.263 WARN  Total player update time: 84 
21:37:19.263 WARN  Total lb+minimap processing time: 124 
21:37:19.264 WARN  Total entity physics calculation time: 45 
21:37:19.264 WARN  Total entity life+thought cycle time: 112 
21:37:19.265 WARN  Total entity selfie-taking time: 32 
21:37:19.266 WARN  Total time: 805 
21:37:20.455 WARN  ~~ LOOPS: 11. ENTITY #: 503//192. VIEW #: 2. BACKLOGGED :: 168.273%! ~~ 
21:37:20.455 WARN  Total activation time: 99 
21:37:20.455 WARN  Total collision time: 54 
21:37:20.455 WARN  Total cycle time: 464 
21:37:20.455 WARN  Total player update time: 59 
21:37:20.455 WARN  Total lb+minimap processing time: 162 
21:37:20.456 WARN  Total entity physics calculation time: 34 
21:37:20.456 WARN  Total entity life+thought cycle time: 241 
21:37:20.456 WARN  Total entity selfie-taking time: 46 
21:37:20.456 WARN  Total time: 1159 
21:37:21.659 WARN  ~~ LOOPS: 8. ENTITY #: 508//196. VIEW #: 2. BACKLOGGED :: 216.000%! ~~ 
21:37:21.659 WARN  Total activation time: 90 
21:37:21.659 WARN  Total collision time: 52 
21:37:21.659 WARN  Total cycle time: 432 
21:37:21.659 WARN  Total player update time: 179 
21:37:21.659 WARN  Total lb+minimap processing time: 95 
21:37:21.659 WARN  Total entity physics calculation time: 24 
21:37:21.659 WARN  Total entity life+thought cycle time: 179 
21:37:21.659 WARN  Total entity selfie-taking time: 45 
21:37:21.659 WARN  Total time: 1096 
21:37:22.751 WARN  ~~ LOOPS: 12. ENTITY #: 493//179. VIEW #: 2. BACKLOGGED :: 145.000%! ~~ 
21:37:22.752 WARN  Total activation time: 71 
21:37:22.753 WARN  Total collision time: 19 
21:37:22.753 WARN  Total cycle time: 490 
21:37:22.754 WARN  Total player update time: 108 
21:37:22.754 WARN  Total lb+minimap processing time: 71 
21:37:22.755 WARN  Total entity physics calculation time: 43 
21:37:22.756 WARN  Total entity life+thought cycle time: 165 
21:37:22.756 WARN  Total entity selfie-taking time: 49 
21:37:22.757 WARN  Total time: 1016 
21:37:29.109 WARN  ~~ LOOPS: 9. ENTITY #: 489//185. VIEW #: 2. BACKLOGGED :: 158.333%! ~~ 
21:37:29.110 WARN  Total activation time: 56 
21:37:29.110 WARN  Total collision time: 73 
21:37:29.110 WARN  Total cycle time: 345 
21:37:29.110 WARN  Total player update time: 122 
21:37:29.110 WARN  Total lb+minimap processing time: 32 
21:37:29.110 WARN  Total entity physics calculation time: 86 
21:37:29.110 WARN  Total entity life+thought cycle time: 99 
21:37:29.110 WARN  Total entity selfie-taking time: 13 
21:37:29.110 WARN  Total time: 826 
21:37:30.133 WARN  ~~ LOOPS: 13. ENTITY #: 497//192. VIEW #: 2. BACKLOGGED :: 125.077%! ~~ 
21:37:30.133 WARN  Total activation time: 53 
21:37:30.133 WARN  Total collision time: 56 
21:37:30.133 WARN  Total cycle time: 433 
21:37:30.133 WARN  Total player update time: 50 
21:37:30.133 WARN  Total lb+minimap processing time: 51 
21:37:30.133 WARN  Total entity physics calculation time: 40 
21:37:30.133 WARN  Total entity life+thought cycle time: 223 
21:37:30.133 WARN  Total entity selfie-taking time: 29 
21:37:30.134 WARN  Total time: 935 
21:37:31.215 WARN  ~~ LOOPS: 13. ENTITY #: 488//185. VIEW #: 2. BACKLOGGED :: 107.308%! ~~ 
21:37:31.215 WARN  Total activation time: 78 
21:37:31.215 WARN  Total collision time: 40 
21:37:31.215 WARN  Total cycle time: 347 
21:37:31.215 WARN  Total player update time: 71 
21:37:31.215 WARN  Total lb+minimap processing time: 80 
21:37:31.215 WARN  Total entity physics calculation time: 39 
21:37:31.215 WARN  Total entity life+thought cycle time: 122 
21:37:31.215 WARN  Total entity selfie-taking time: 50 
21:37:31.215 WARN  Total time: 827 
21:37:32.263 WARN  ~~ LOOPS: 13. ENTITY #: 491//184. VIEW #: 2. BACKLOGGED :: 108.231%! ~~ 
21:37:32.264 WARN  Total activation time: 63 
21:37:32.264 WARN  Total collision time: 27 
21:37:32.264 WARN  Total cycle time: 379 
21:37:32.264 WARN  Total player update time: 64 
21:37:32.266 WARN  Total lb+minimap processing time: 76 
21:37:32.266 WARN  Total entity physics calculation time: 62 
21:37:32.266 WARN  Total entity life+thought cycle time: 122 
21:37:32.266 WARN  Total entity selfie-taking time: 22 
21:37:32.266 WARN  Total time: 815 
21:37:38.042 WARN  ~~ LOOPS: 9. ENTITY #: 482//170. VIEW #: 2. BACKLOGGED :: 254.000%! ~~ 
21:37:38.043 WARN  Total activation time: 43 
21:37:38.043 WARN  Total collision time: 71 
21:37:38.044 WARN  Total cycle time: 648 
21:37:38.045 WARN  Total player update time: 56 
21:37:38.049 WARN  Total lb+minimap processing time: 187 
21:37:38.050 WARN  Total entity physics calculation time: 91 
21:37:38.051 WARN  Total entity life+thought cycle time: 316 
21:37:38.098 WARN  Total entity selfie-taking time: 59 
21:37:38.104 WARN  Total time: 1471 
21:37:39.449 WARN  ~~ LOOPS: 4. ENTITY #: 478//163. VIEW #: 2. BACKLOGGED :: 501.750%! ~~ 
21:37:39.449 WARN  Total activation time: 139 
21:37:39.449 WARN  Total collision time: 74 
21:37:39.449 WARN  Total cycle time: 456 
21:37:39.449 WARN  Total player update time: 107 
21:37:39.449 WARN  Total lb+minimap processing time: 255 
21:37:39.449 WARN  Total entity physics calculation time: 67 
21:37:39.449 WARN  Total entity life+thought cycle time: 139 
21:37:39.449 WARN  Total entity selfie-taking time: 6 
21:37:39.449 WARN  Total time: 1243 
21:37:40.580 WARN  ~~ LOOPS: 8. ENTITY #: 457//142. VIEW #: 2. BACKLOGGED :: 262.500%! ~~ 
21:37:40.580 WARN  Total activation time: 64 
21:37:40.580 WARN  Total collision time: 107 
21:37:40.580 WARN  Total cycle time: 529 
21:37:40.580 WARN  Total player update time: 74 
21:37:40.580 WARN  Total lb+minimap processing time: 89 
21:37:40.580 WARN  Total entity physics calculation time: 145 
21:37:40.580 WARN  Total entity life+thought cycle time: 88 
21:37:40.580 WARN  Total entity selfie-taking time: 49 
21:37:40.580 WARN  Total time: 1145 
21:37:41.744 WARN  ~~ LOOPS: 12. ENTITY #: 453//125. VIEW #: 2. BACKLOGGED :: 158.500%! ~~ 
21:37:41.744 WARN  Total activation time: 71 
21:37:41.744 WARN  Total collision time: 9 
21:37:41.744 WARN  Total cycle time: 554 
21:37:41.744 WARN  Total player update time: 75 
21:37:41.744 WARN  Total lb+minimap processing time: 108 
21:37:41.744 WARN  Total entity physics calculation time: 79 
21:37:41.744 WARN  Total entity life+thought cycle time: 211 
21:37:41.744 WARN  Total entity selfie-taking time: 81 
21:37:41.744 WARN  Total time: 1188 
21:37:42.963 WARN  ~~ LOOPS: 11. ENTITY #: 454//125. VIEW #: 2. BACKLOGGED :: 180.545%! ~~ 
21:37:42.963 WARN  Total activation time: 101 
21:37:42.963 WARN  Total collision time: 34 
21:37:42.963 WARN  Total cycle time: 527 
21:37:42.963 WARN  Total player update time: 136 
21:37:42.963 WARN  Total lb+minimap processing time: 139 
21:37:42.963 WARN  Total entity physics calculation time: 49 
21:37:42.963 WARN  Total entity life+thought cycle time: 110 
21:37:42.963 WARN  Total entity selfie-taking time: 102 
21:37:42.963 WARN  Total time: 1198 
21:37:44.058 WARN  ~~ LOOPS: 11. ENTITY #: 454//125. VIEW #: 2. BACKLOGGED :: 151.091%! ~~ 
21:37:44.059 WARN  Total activation time: 54 
21:37:44.059 WARN  Total collision time: 18 
21:37:44.059 WARN  Total cycle time: 482 
21:37:44.059 WARN  Total player update time: 36 
21:37:44.059 WARN  Total lb+minimap processing time: 154 
21:37:44.059 WARN  Total entity physics calculation time: 102 
21:37:44.059 WARN  Total entity life+thought cycle time: 175 
21:37:44.059 WARN  Total entity selfie-taking time: 33 
21:37:44.059 WARN  Total time: 1054 
21:37:45.093 WARN  ~~ LOOPS: 14. ENTITY #: 454//126. VIEW #: 2. BACKLOGGED :: 107.786%! ~~ 
21:37:45.093 WARN  Total activation time: 77 
21:37:45.093 WARN  Total collision time: 16 
21:37:45.093 WARN  Total cycle time: 410 
21:37:45.093 WARN  Total player update time: 25 
21:37:45.094 WARN  Total lb+minimap processing time: 51 
21:37:45.094 WARN  Total entity physics calculation time: 45 
21:37:45.094 WARN  Total entity life+thought cycle time: 134 
21:37:45.094 WARN  Total entity selfie-taking time: 42 
21:37:45.094 WARN  Total time: 800 
21:37:48.306 WARN  ~~ LOOPS: 14. ENTITY #: 450//122. VIEW #: 2. BACKLOGGED :: 104.143%! ~~ 
21:37:48.306 WARN  Total activation time: 44 
21:37:48.307 WARN  Total collision time: 10 
21:37:48.307 WARN  Total cycle time: 432 
21:37:48.307 WARN  Total player update time: 36 
21:37:48.307 WARN  Total lb+minimap processing time: 97 
21:37:48.307 WARN  Total entity physics calculation time: 76 
21:37:48.307 WARN  Total entity life+thought cycle time: 115 
21:37:48.307 WARN  Total entity selfie-taking time: 51 
21:37:48.307 WARN  Total time: 861 
21:38:09.530 WARN  ~~ LOOPS: 12. ENTITY #: 419//84. VIEW #: 2. BACKLOGGED :: 154.750%! ~~ 
